用户ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,cnt_buy,cnt_fav,cnt_pv,pv_to_buy_rate,fav_to_buy_rate,converted,fav_category,avg_price,category_diversity,active_days,peak_hour,night_buy_pct,weekend_pct,fav_category_code
662026,363.0,1.0,23.6,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,23.6,1.0,1,18,0.0,0.0,6
903826,363.0,1.0,1041.74,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,1041.74,1.0,1,13,0.0,0.0,1
919199,363.0,1.0,2609.15,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2609.15,1.0,1,4,0.0,0.0,4
485885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,0.0,3
726696,363.0,1.0,4968.88,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4968.88,1.0,1,14,0.0,0.0,4
418949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,18,0.0,0.0,3
853809,363.0,1.0,3209.23,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,3209.23,1.0,1,13,0.0,0.0,4
940373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0,未知,0.0,0.0,2,23,0.5,0.0,3
722696,363.0,1.0,2810.52,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2810.52,1.0,1,7,0.0,0.0,4
164287,363.0,1.0,153.63,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,153.63,1.0,1,21,0.0,0.0,2
316196,363.0,1.0,496.9,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,496.9,1.0,1,10,0.0,0.0,0
178912,177.0,2.0,3415.34,2.0,4.947812804955662,3.0,9.947812804955662,2,0,0,2.0,2.0,1,服装鞋帽,1707.67,2.0,2,8,0.0,0.0,2
687506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,23,1.0,0.0,3
812112,363.0,1.0,1113.99,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1113.99,1.0,1,1,1.0,0.0,5
569838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,4,0.0,0.0,3
212306,363.0,1.0,3520.42,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,3520.42,1.0,1,12,0.0,0.0,1
551488,363.0,1.0,1068.45,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,1068.45,1.0,1,15,0.0,0.0,1
466640,363.0,1.0,321.47,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,321.47,1.0,1,16,0.0,0.0,2
331453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,0.0,3
175436,363.0,1.0,703.26,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,703.26,1.0,1,1,1.0,0.0,5
419306,363.0,1.0,12583.29,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,12583.29,1.0,1,8,0.0,0.0,4
646878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,10,0.0,0.0,3
532107,363.0,1.0,164.91,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,164.91,1.0,1,10,0.0,0.0,2
730651,363.0,1.0,4518.13,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4518.13,1.0,1,16,0.0,0.0,4
552332,363.0,1.0,807.67,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,807.67,1.0,1,7,0.0,0.0,5
640482,363.0,1.0,96.06,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,96.06,1.0,1,10,0.0,0.0,6
472655,363.0,1.0,266.69,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,266.69,1.0,1,5,0.0,0.0,5
286492,363.0,1.0,4727.57,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,4727.57,1.0,1,19,0.0,0.0,1
453518,363.0,1.0,146.82,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,146.82,1.0,1,15,0.0,0.0,2
954247,316.0,2.0,747.19,4.0,4.947812804955662,2.0,10.947812804955662,2,0,0,2.0,2.0,1,家居用品,373.595,2.0,2,2,0.5,0.0,0
260275,363.0,1.0,4308.23,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4308.23,1.0,1,19,0.0,0.0,4
317362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,0.0,3
322223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,4,0.0,0.0,3
200102,363.0,1.0,1889.62,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1889.62,1.0,1,9,0.0,0.0,5
390975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,0.0,3
587722,363.0,1.0,486.29,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,486.29,1.0,1,19,0.0,0.0,0
203945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,11,0.0,0.0,3
828430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0,未知,0.0,0.0,2,9,0.0,0.0,3
851983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,0.0,3
646654,363.0,1.0,22.66,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,22.66,1.0,1,11,0.0,0.0,6
517701,363.0,1.0,7006.84,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,7006.84,1.0,1,3,0.0,0.0,4
334632,363.0,1.0,4235.82,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家居用品,4235.82,1.0,1,7,0.0,0.0,0
292330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,12,0.0,0.0,3
812823,363.0,1.0,185.61,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,185.61,1.0,1,19,0.0,0.0,2
543401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,0.0,3
305716,363.0,1.0,345.04,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,345.04,1.0,1,6,0.0,0.0,0
454935,363.0,1.0,345.47,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,345.47,1.0,1,13,0.0,0.0,2
971464,363.0,1.0,26.26,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,26.26,1.0,1,10,0.0,0.0,6
709605,363.0,1.0,1453.56,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1453.56,1.0,1,14,0.0,0.0,5
442156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,13,0.0,0.0,3
271706,363.0,1.0,393.72,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,393.72,1.0,1,13,0.0,0.0,2
588977,363.0,1.0,694.4,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,694.4,1.0,1,10,0.0,0.0,2
443567,363.0,1.0,255.89,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,255.89,1.0,1,2,1.0,0.0,2
495504,363.0,1.0,232.22,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,232.22,1.0,1,15,0.0,0.0,2
770732,363.0,1.0,256.93,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,256.93,1.0,1,7,0.0,0.0,2
631745,363.0,1.0,679.22,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,679.22,1.0,1,0,1.0,0.0,2
170020,363.0,1.0,968.51,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,968.51,1.0,1,13,0.0,0.0,5
340712,363.0,1.0,913.85,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,913.85,1.0,1,6,0.0,0.0,5
303595,363.0,1.0,579.91,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,579.91,1.0,1,10,0.0,0.0,2
253650,363.0,1.0,678.09,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,678.09,1.0,1,9,0.0,0.0,2
743292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,22,1.0,0.0,3
421643,363.0,1.0,3751.63,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家居用品,3751.63,1.0,1,2,1.0,0.0,0
713254,363.0,1.0,303.54,4.0,2.9487038058466633,2.0,8.948703805846662,1,2,0,1.0,0.3333333333333333,1,美妆护肤,303.54,1.0,3,12,0.0,0.3333333333333333,5
656447,363.0,1.0,292.85,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,292.85,1.0,1,3,0.0,0.0,0
227939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,0.0,3
526091,363.0,1.0,3570.27,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,3570.27,1.0,1,13,0.0,0.0,4
638161,363.0,1.0,26.52,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,26.52,1.0,1,6,0.0,0.0,6
153788,363.0,1.0,986.71,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,986.71,1.0,1,15,0.0,0.0,5
843295,363.0,1.0,250.63,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,250.63,1.0,1,23,1.0,0.0,2
141328,363.0,1.0,390.1,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,390.1,1.0,1,9,0.0,0.0,0
572556,363.0,1.0,23.93,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,23.93,1.0,1,7,0.0,0.0,6
744361,363.0,1.0,2649.14,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2649.14,1.0,1,5,0.0,0.0,4
993902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,23,1.0,0.0,3
978549,363.0,1.0,394.74,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,394.74,1.0,1,1,1.0,0.0,2
120951,363.0,1.0,384.13,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,384.13,1.0,1,3,0.0,0.0,2
772419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,22,1.0,0.0,3
760386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,0.0,3
643857,363.0,1.0,393.63,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,393.63,1.0,1,4,0.0,0.0,2
354728,363.0,1.0,638.05,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,638.05,1.0,1,16,0.0,0.0,2
787256,267.0,2.0,353.11,3.0,4.947812804955662,2.0,9.947812804955662,2,0,0,2.0,2.0,1,服装鞋帽,176.555,1.0,2,7,0.0,0.0,2
326370,363.0,1.0,311.04,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,1,0.5,1.0,1,服装鞋帽,311.04,1.0,2,7,0.5,0.0,2
233160,57.0,1.0,4458.0,1.0,2.9487038058466633,4.0,7.948703805846663,1,1,0,1.0,0.5,1,电子产品,4458.0,1.0,2,6,0.0,0.0,4
723644,363.0,1.0,5903.85,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,5903.85,1.0,1,9,0.0,0.0,4
459731,363.0,1.0,2758.86,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2758.86,1.0,1,0,1.0,0.0,4
644750,363.0,1.0,179.81,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,179.81,1.0,1,20,0.0,0.0,2
337859,363.0,1.0,844.0,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,844.0,1.0,1,15,0.0,0.0,2
595522,363.0,1.0,374.57,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,374.57,1.0,1,14,0.0,0.0,0
118532,363.0,1.0,150.1,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,150.1,1.0,1,1,1.0,0.0,2
968854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,19,0.0,0.0,3
911917,363.0,1.0,26.31,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,26.31,1.0,1,17,0.0,0.0,6
180737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,15,0.0,0.0,3
152917,363.0,1.0,369.56,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,369.56,1.0,1,19,0.0,0.0,0
847383,363.0,1.0,2384.29,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2384.29,1.0,1,12,0.0,0.0,4
208998,363.0,1.0,6016.09,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,6016.09,1.0,1,5,0.0,0.0,4
188702,363.0,1.0,16702.8,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,16702.8,1.0,1,4,0.0,0.0,4
116896,363.0,1.0,162.72,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,162.72,1.0,1,5,0.0,0.0,2
617628,363.0,1.0,1680.41,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1680.41,1.0,1,17,0.0,0.0,5
487264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,22,1.0,0.0,3
541442,363.0,1.0,2728.4,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,2728.4,1.0,1,11,0.0,0.0,1
923221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,6,0.0,0.0,3
323692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,0.0,3
265576,363.0,1.0,357.85,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,357.85,1.0,1,18,0.0,0.0,2
139881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,16,0.0,0.0,3
315568,363.0,1.0,271.72,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,271.72,1.0,1,14,0.0,0.0,5
497501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,16,0.0,0.0,3
748383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,0.0,3
516528,363.0,1.0,168.42,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,168.42,1.0,1,5,0.0,0.0,2
451701,363.0,1.0,3843.28,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,3843.28,1.0,1,19,0.0,0.0,1
260979,363.0,1.0,150.44,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,150.44,1.0,1,7,0.0,0.0,2
280688,363.0,1.0,370.68,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,370.68,1.0,1,7,0.0,0.0,0
376054,363.0,1.0,1155.82,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,1155.82,1.0,1,17,0.0,0.0,1
860879,363.0,1.0,6493.33,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,6493.33,1.0,1,22,1.0,0.0,4
150929,363.0,1.0,3514.37,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,3514.37,1.0,1,18,0.0,0.0,4
819143,363.0,1.0,294.71,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,294.71,1.0,1,21,0.0,0.0,0
251888,363.0,1.0,150.37,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,150.37,1.0,1,1,1.0,0.0,2
530140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,0.0,3
780242,363.0,1.0,675.2,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,675.2,1.0,1,10,0.0,0.0,2
747928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,0.0,3
536500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,0.0,3
626554,363.0,1.0,4713.84,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,4713.84,1.0,1,9,0.0,0.0,1
491379,363.0,1.0,739.28,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,739.28,1.0,1,14,0.0,0.0,2
907477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,11,0.0,0.0,3
134788,363.0,1.0,4162.49,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4162.49,1.0,1,12,0.0,0.0,4
150008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,19,0.0,0.0,3
834564,363.0,1.0,254.91,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,254.91,1.0,1,0,1.0,0.0,2
622617,363.0,1.0,214.74,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,214.74,1.0,1,6,0.0,0.0,2
817760,363.0,1.0,4526.42,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4526.42,1.0,1,5,0.0,0.0,4
266392,363.0,1.0,1114.66,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1114.66,1.0,1,5,0.0,0.0,5
870422,363.0,1.0,265.0,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,265.0,1.0,1,18,0.0,0.0,2
101477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,23,1.0,0.0,3
385105,363.0,1.0,411.67,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,411.67,1.0,1,8,0.0,0.0,0
307161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,6,0.0,0.0,3
620753,363.0,1.0,191.28,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,191.28,1.0,1,2,1.0,0.0,2
259549,363.0,1.0,249.81,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,249.81,1.0,1,11,0.0,0.0,5
718834,363.0,1.0,7117.93,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,7117.93,1.0,1,10,0.0,0.0,4
149469,363.0,1.0,857.44,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,857.44,1.0,1,7,0.0,0.0,2
788774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,0.0,3
614516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,10,0.0,0.0,3
738754,363.0,1.0,201.64,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,201.64,1.0,1,5,0.0,0.0,2
289416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,18,0.0,0.0,3
318993,363.0,1.0,1722.17,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1722.17,1.0,1,14,0.0,0.0,5
215980,363.0,1.0,176.91,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,176.91,1.0,1,1,1.0,0.0,2
647340,363.0,1.0,3940.02,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,3940.02,1.0,1,17,0.0,0.0,4
712701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,0.0,3
191550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,0,1.0,0.0,3
639261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
533418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,8,0.0,0.0,3
207536,363.0,1.0,3566.01,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,3566.01,1.0,1,1,1.0,0.0,4
346037,363.0,1.0,644.96,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,644.96,1.0,1,13,0.0,0.0,2
447420,363.0,1.0,139.3,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,139.3,1.0,1,10,0.0,0.0,2
308289,363.0,1.0,3585.52,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,3585.52,1.0,1,10,0.0,0.0,1
461737,363.0,1.0,3848.45,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,3848.45,1.0,1,19,0.0,0.0,4
658462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,0.0,3
623872,363.0,1.0,486.3,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,486.3,1.0,1,2,1.0,0.0,0
945231,363.0,1.0,477.8,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,477.8,1.0,1,10,0.0,0.0,0
167354,1.0,2.0,2148.05,1.0,4.947812804955662,3.0,8.947812804955662,2,0,0,2.0,2.0,1,美妆护肤,1074.025,2.0,2,19,0.0,0.0,5
925589,363.0,1.0,3462.07,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家居用品,3462.07,1.0,1,12,0.0,0.0,0
586160,363.0,1.0,1670.76,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1670.76,1.0,1,4,0.0,0.0,5
351893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,17,0.0,0.0,3
561791,363.0,1.0,306.9,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,306.9,1.0,1,22,1.0,0.0,5
782937,363.0,1.0,142.04,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,142.04,1.0,1,16,0.0,0.0,2
731514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,0.0,3
324859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,10,0.0,0.0,3
146198,362.0,1.0,3404.71,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,3404.71,1.0,1,3,0.0,0.0,1
419534,362.0,1.0,740.16,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,740.16,1.0,1,4,0.0,0.0,2
221047,362.0,1.0,176.21,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,176.21,1.0,1,2,1.0,0.0,2
484036,362.0,1.0,676.74,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,676.74,1.0,1,16,0.0,0.0,2
537405,362.0,1.0,683.36,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,683.36,1.0,1,11,0.0,0.0,2
392158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
977798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,4,0.0,0.0,3
